customer_id,churn,tenure,monthly_charges,total_charges,contract,payment_method,feedback,sentiment,topic
CUST844,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST845,True,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST846,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST847,True,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST848,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST849,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST850,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST851,False,20,2705000.0,55000000.0,one year,mailed check,Always impressed with the bouquets,positive,bouquet preferences
CUST852,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST853,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,general feedback
CUST854,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST855,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST856,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST857,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,positive,product quality
CUST858,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST859,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST860,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST861,True,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST862,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST863,True,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST864,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST865,True,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST866,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST867,True,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST868,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST869,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST870,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST871,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST872,False,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST873,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST874,False,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST875,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST876,False,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST877,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST878,False,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST879,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST880,False,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST881,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST882,False,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST883,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST884,False,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST885,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST886,False,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST887,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST888,False,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST889,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST890,False,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST891,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST892,False,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST893,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST894,False,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST895,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST896,False,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST897,False,11,2805000.0,31305000.0,one year,credit card,Always satisfied with the bouquets,positive,bouquet preferences
CUST898,False,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the flower quality,negative,product quality
CUST899,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST900,False,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST901,False,19,2705000.0,52205000.0,two year,mailed check,Consistently great flower quality,positive,product quality
CUST902,False,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST903,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST904,False,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST905,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,positive,bouquet preferences
CUST906,False,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST907,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,general feedback
CUST908,False,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST909,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST910,False,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST911,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,positive,product quality
CUST912,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST913,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST914,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST915,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST916,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST917,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST918,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST919,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST920,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST921,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST922,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST923,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST924,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST925,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST926,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not happy with the delivery service,negative,delivery issues
CUST927,False,10,3000000.0,30000000.0,one year,mailed check,Subscription is a great treat,positive,general feedback
CUST928,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST929,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST930,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST931,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST932,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST933,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST934,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST935,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST936,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST937,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST938,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST939,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST940,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST941,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST942,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST943,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST944,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST945,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST946,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
CUST947,False,22,2605000.0,58300000.0,one year,mailed check,Consistently high-quality flowers,positive,product quality
CUST948,True,7,3100000.0,21700000.0,month-to-month,credit card,Expected better quality bouquets,negative,product quality
CUST949,False,15,27990000.0,419850.0,two year,electronic check,Highly recommend this service,positive,general feedback
CUST950,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,bouquet preferences
CUST951,False,11,2805000.0,31305000.0,one year,credit card,"Glad to be repeat the order in this store, nothing is bad",positive,bouquet preferences
CUST952,True,1,3500000.0,3500000.0,month-to-month,mailed check,Disappointed with the products quality,negative,product quality
CUST953,False,17,2800000.0,47600000.0,two year,electronic check,Subscription brings joy every month,positive,general feedback
CUST954,True,2,2905000.0,5900000.0,month-to-month,credit card,Too costly for the bouquet size,negative,price complaints
CUST955,False,19,2705000.0,52205000.0,one year,mailed check,Consistently great flower quality,positive,product quality
CUST956,True,3,3000000.0,9000000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST957,False,14,2905000.0,41300000.0,two year,credit card,Great customer service and flowers,positive,customer service
CUST958,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST959,False,20,2705000.0,55000000.0,one year,credit card,Always impressed with the bouquets,positive,bouquet preferences
CUST960,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not happy with the flower variety,negative,bouquet preferences
CUST961,False,11,2805000.0,31305000.0,two year,mailed check,Always a joy to receive,positive,general feedback
CUST962,True,6,3000000.0,18000000.0,month-to-month,credit card,Too expensive for the quality,negative,price complaints
CUST963,False,13,2900000.0,37700000.0,one year,electronic check,Very satisfied with the service,positive,general feedback
CUST964,True,7,3100000.0,21700000.0,month-to-month,mailed check,Disappointed with the flower freshness,negative,product quality
CUST965,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh,positive,product quality
CUST966,True,1,3505000.0,3505000.0,month-to-month,mailed check,Not satisfied with the service,negative,customer service
CUST967,False,15,27990000.0,419850.0,one year,credit card,High-quality flowers every time,positive,product quality
CUST968,True,2,2900000.0,5800000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST969,False,18,2800000.0,50400000.0,two year,mailed check,Subscription is a great value,positive,price appreciation
CUST970,True,3,3005000.0,9105000.0,month-to-month,credit card,Not impressed with the flower variety,negative,bouquet preferences
CUST971,False,16,2705000.0,44000000.0,one year,electronic check,Always pleased with the service,positive,general feedback
CUST972,True,4,3200000.0,12800000.0,month-to-month,mailed check,Expected better quality,negative,product quality
CUST973,False,12,2900000.0,34800000.0,two year,credit card,Flowers are always a pleasant surprise,positive,general feedback
CUST974,True,5,3305000.0,16705000.0,month-to-month,electronic check,Not worth the monthly fee,negative,price complaints
CUST975,False,20,2705000.0,55000000.0,one year,mailed check,Highly recommend for flower lovers,positive,general feedback
CUST976,True,6,3000000.0,18000000.0,month-to-month,credit card,Quality not as expected,negative,product quality
CUST977,False,22,2605000.0,58300000.0,two year,bank transfer,Love the monthly flower surprise,positive,general feedback
CUST978,True,7,3100000.0,21700000.0,month-to-month,mailed check,Too expensive for the offering,negative,price complaints
CUST979,False,11,2805000.0,31305000.0,one year,credit card,Very satisfied with the bouquets,positive,bouquet preferences
CUST980,True,8,3405000.0,27600000.0,month-to-month,electronic check,Not satisfied with the delivery,negative,delivery issues
CUST981,False,10,3000000.0,30000000.0,one year,mailed check,Subscription brings joy every month,positive,general feedback
CUST982,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Not satisfied with the bouquet size,negative,product quality
CUST983,False,14,2905000.0,41300000.0,two year,credit card,Flowers always arrive in perfect condition,positive,product quality
CUST984,True,2,2900000.0,5800000.0,month-to-month,mailed check,Too pricey for what's offered,negative,price complaints
CUST985,False,17,2800000.0,47600000.0,one year,electronic check,Always a wonderful experience,positive,general feedback
CUST986,True,3,3005000.0,9105000.0,month-to-month,credit card,Expected more variety,negative,bouquet preferences
CUST987,False,19,2705000.0,52205000.0,two year,mailed check,Subscription brings joy every month,positive,general feedback
CUST988,True,4,3200000.0,12800000.0,month-to-month,electronic check,Not satisfied with the bouquet size,negative,price complaints
CUST989,False,21,2605000.0,55605000.0,one year,credit card,Always happy with the flower quality,positive,product quality
CUST990,True,1,3500000.0,3500000.0,month-to-month,bank transfer,Disappointed with the flower freshness,negative,product quality
CUST991,False,13,2900000.0,37700000.0,two year,mailed check,Great customer service,positive,customer service
CUST992,True,2,2905000.0,5900000.0,month-to-month,electronic check,Too costly for the bouquet size,negative,price complaints
CUST993,False,18,2800000.0,50400000.0,one year,credit card,Consistently impressed with the bouquets,positive,bouquet preferences
CUST994,True,3,3005000.0,9105000.0,month-to-month,mailed check,Not satisfied with the delivery,negative,delivery issues
CUST995,False,16,27990000.0,447840.0,two year,electronic check,Subscription is a great value,positive,price appreciation
CUST996,True,4,3200000.0,12800000.0,month-to-month,credit card,Quality has declined,negative,product quality
CUST997,False,12,2900000.0,34800000.0,one year,electronic check,Very happy with the service,positive,general feedback
CUST998,True,5,3305000.0,16705000.0,month-to-month,mailed check,Not enough variety in bouquets,negative,bouquet preferences
CUST999,False,10,3005000.0,30500000.0,two year,credit card,Flowers always arrive fresh and beautiful,positive,product quality
CUST1000,True,6,3000000.0,18000000.0,month-to-month,electronic check,Too expensive for the quality,negative,price complaints
